Perenniality,Woodiness,Genome_size,Pollination_wind,Pollination_insect,Pollination_self,Drought_tolerance,Salinity_tolerance,Disease_resistance,hybridization_success
1,0,8.096886131465684,1,0,0,0.2068718754222878,0.2100473372920696,0.7248708535798805,1
0,0,6.731769005438257,1,1,1,0.3582190412430728,0.39408364851003186,0.6981169240835235,1
0,1,12.352300134110859,1,0,1,0.14939938845377232,0.3166024348274129,0.3109730213830333,1
0,1,12.701562990747224,0,1,0,0.5099850793134971,0.400155272865399,0.09966392207677588,1
1,0,5.650674463618465,1,0,1,0.4605825506946666,0.15049549807258555,0.272467184033096,1
1,0,10.710652804633133,0,0,0,0.9007601624507324,0.503570074403555,0.8317853001851593,1
1,1,11.795719421926412,1,1,0,0.9300053777910726,0.8016425898313673,0.9804707977830711,1
0,0,10.165109616123363,0,0,0,0.3835673910072921,0.44153401037889695,0.49384701474156134,1
1,0,3.122331047201391,1,0,0,0.49173794301898943,0.4906135758981991,0.00970035492304222,1
0,1,13.262363169238798,1,0,0,0.8962362491461331,0.8487675852813142,0.14004481213422904,1
0,0,8.547323738304122,0,0,1,0.8067078077450615,0.7060581146380308,0.32208057531626577,1
1,0,4.954613969180052,1,0,0,0.0036563113446492768,0.4904544085197847,0.5785853485929497,1
0,0,6.953194596127715,0,0,1,0.3200595641835825,0.25769564818917967,0.07509364580531397,1
0,1,1.5259952655847033,1,1,0,0.4217742419361259,0.8849267468449666,0.9433572987098816,0
0,0,2.790135217113846,0,0,0,0.22971628368323171,0.5770204016905583,0.3650836732844007,0
0,0,11.717654507222052,0,0,0,0.19957161589593875,0.2211476101106934,0.912584217924823,1
0,1,1.000162886575126,1,0,0,0.03778450659567967,0.26911975263801036,0.7805218027570218,1
1,0,6.831921598752091,0,0,0,0.6433697250697605,0.8031330889362459,0.7554372725155811,1
1,1,8.315142535198238,1,1,0,0.26251029048316565,0.04414556208745546,0.606719579782232,1
1,0,1.7648818800136121,0,0,0,0.05234717843131309,0.9920921870288201,0.6267838170518446,1
1,1,14.62309428161266,0,1,0,0.23097931052806364,0.13035167971479178,0.6380032352162481,1
0,0,4.165754637495407,0,0,1,0.8019139528361265,0.7960685253969374,0.6287213870255821,0
0,0,5.258782074907932,0,1,0,0.8514891816465466,0.39477531677168287,0.5537282313983612,0
0,0,5.255195171570382,0,1,0,0.48306624519330266,0.49221618328746686,0.9864140184828889,0
1,0,4.225833269642899,0,1,0,0.41607067040868617,0.8806505774645779,0.7322905674256961,1
0,1,1.0206335092083598,0,1,1,0.9778536935017818,0.41291118958921325,0.7769463883925212,1
1,1,11.210827117231949,0,1,1,0.2005646595880699,0.5374937536732345,0.8724628150836742,0
1,0,14.535836997189994,1,0,0,0.21535928285460848,0.04929966240916994,0.21563976272584917,1
1,0,4.140108765990631,1,0,0,0.29186717703639975,0.0023474738674531537,0.08380415909506078,0
1,1,10.282660685247913,0,1,0,0.1727573182810873,0.2447998730017259,0.48289443659859865,1
0,1,11.386548577422012,1,0,1,0.3793655982041866,0.6805830929187673,0.5140806956192732,0
1,0,12.877955307267346,0,0,0,0.9108342269897538,0.1212648933591367,0.8291817799499177,1
1,0,6.916808758190528,1,1,0,0.6153478406285743,0.11376195880454942,0.4437835792823357,1
0,0,5.241032678966009,1,0,0,0.41194654861226365,0.4109606080359033,0.5708530255443127,1
1,0,5.554131876322436,1,1,0,0.9344107945712148,0.6478370386082265,0.5270709385134583,0
1,0,10.97669866337918,0,1,1,0.04846423247582232,0.7120719922479305,0.03820278375739106,1
1,0,12.434912531078904,1,1,0,0.21027617790186137,0.17845067409837478,0.615214896596914,1
1,0,3.542595548592437,0,1,0,0.565888605101759,0.07958814737204245,0.8280432857742522,1
1,1,6.193174114208713,1,0,0,0.6155526231931792,0.9403970339455442,0.15750054807580383,1
0,0,13.6271627544881,0,0,1,0.03955750656261314,0.26066638256210173,0.5943317339265958,0
0,0,12.29370927572635,1,0,1,0.4030387579071322,0.8533464976087238,0.5936105444464144,1
1,0,14.788017638674662,1,0,0,0.6491539648308727,0.8634914504628183,0.16418496405635874,1
1,0,11.55947563554913,1,1,0,0.6980705464034016,0.7725225917625445,0.12346357373073602,1
0,0,6.504732814390912,0,1,1,0.6381399025162693,0.16883360665257008,0.9800519429764848,1
0,0,9.268929675924928,1,0,0,0.32056322436092455,0.8218014592542003,0.39371916965303755,1
1,0,10.254199559462485,0,0,0,0.09352012359790951,0.7692505592415867,0.22742172872352928,0
1,0,2.098381428439735,1,1,0,0.4271124464193341,0.5967229901062171,0.17132454445437495,1
1,0,8.62295742745411,0,0,1,0.12875443736805547,0.33720203516895275,0.6676017135832351,1
0,0,10.930491598616534,0,0,0,0.9476236585206671,0.2625086042665441,0.6094452973272788,0
0,1,3.3424982560148453,0,0,1,0.47517086602262826,0.12188921208035897,0.6435521229874175,0
0,0,11.9288440439578,0,1,0,0.31725917435686757,0.5097570669008714,0.08800602751145226,1
1,1,9.172818927197563,0,1,0,0.7663040711189001,0.5852608755098465,0.893534583498437,1
0,0,14.331104999766325,0,1,0,0.49794859258226387,0.3593389905157872,0.3892663968090483,1
1,0,1.5939121748964837,0,1,0,0.31003402401245006,0.47535906768086855,0.31336940643035793,1
0,0,4.7145659257765375,1,0,0,0.8119677423908017,0.3635144573692667,0.4623614472477392,1
1,0,9.421754310197537,1,0,0,0.867152151001122,0.6410060573207013,0.39006606574762825,1
1,1,5.15183877088303,0,1,0,0.673008166288677,0.9012592077965633,0.8635770031391459,1
1,1,11.001938296997391,0,0,1,0.046964422407667294,0.16392026204694488,0.9292609751978921,1
0,1,11.626073955307033,0,1,1,0.5663228801665321,0.3814088099031234,0.3034532164496062,0
0,0,2.435223496930642,0,1,0,0.7632949119972816,0.14086860395086132,0.8639358074599548,0
0,0,8.193962498894749,1,1,0,0.13650301208358218,0.624943770407832,0.7815231295330671,0
1,0,8.124467778274783,1,1,0,0.22867075138460335,0.7288705094885958,0.9308076723447618,1
1,0,6.169930783017575,0,1,0,0.8824951050681364,0.9319127325974559,0.24575031218588783,0
1,0,14.060948075975409,0,1,1,0.020121721853074037,0.2788719262609649,0.5769591501209791,1
1,0,12.585088478225098,0,0,0,0.752727137825976,0.9502112058654302,0.27454458474044463,1
1,0,10.760931346734914,1,0,0,0.4737732925144229,0.0632626718206748,0.8240944904843742,1
0,0,11.000572900289965,1,0,1,0.44677215883960686,0.6030138633645882,0.005324190571064258,1
1,1,7.464026013383667,0,1,0,0.0070965324948871755,0.057132719343329974,0.5648191628863961,1
1,1,13.893923295352062,0,0,0,0.8193982309664928,0.8937741877619448,0.339203431271918,1
0,1,10.724335981545995,1,1,0,0.35982490063656647,0.5298090570700541,0.32268370707782024,1
1,0,11.20573486318143,1,0,0,0.5407656313005429,0.6693483507627961,0.644906323864917,1
0,0,13.063672653022834,0,1,0,0.6773006863356594,0.8315739259104525,0.8514844493139939,1
0,0,4.837002250790674,0,0,1,0.7026295764379158,0.15031062248396876,0.6091953913933262,1
1,1,12.298992654133842,0,1,1,0.9559800588260723,0.038591561938133845,0.8531729786467225,1
0,0,3.7333684413908887,0,1,0,0.5313399532366091,0.8788811459128522,0.26459711188102997,1
1,0,5.83478733142843,0,0,1,0.3997195509744276,0.3149332274589325,0.5195018547649811,1
0,1,5.698546359777798,0,0,0,0.9537036264917079,0.12897890792716526,0.450536539067076,1
0,0,14.699356557447969,0,1,1,0.6421102350255211,0.46846123708708653,0.011644899503096218,1
0,0,12.991521132470975,0,0,0,0.2981503562765556,0.5983060756960188,0.5568121431407401,1
0,0,10.816378062263636,1,0,1,0.12646424540357115,0.030970603422510123,0.6615243241461749,1
1,0,11.178794662615461,0,1,1,0.8425545014651813,0.2748956582570877,0.5919144044190701,1
0,0,8.869019121635995,0,1,0,0.36218160279415157,0.03279987427689601,0.7362798987834215,0
1,0,14.259269339519268,0,1,1,0.6604697213644312,0.42033538919549895,0.5713395284530771,1
1,0,7.947622540353062,0,0,1,0.47081641936589813,0.8951000290662443,0.06675025485075692,0
1,0,6.327247938178523,1,0,1,0.19892977979503834,0.9826524114935692,0.11644552408471143,1
1,1,3.2824947170422742,0,1,0,0.6016866086204651,0.6370475535036275,0.5964745775439524,1
1,0,12.006879131654811,0,1,1,0.06068306895068232,0.1616376937845918,0.2749791919736402,1
0,0,11.28221504905828,1,1,1,0.4133424598711922,0.9058493899993058,0.07964512903476584,0
0,0,6.380970539337889,0,0,0,0.546614939663671,0.5162478232000605,0.42960274344854676,1
0,1,1.352707795429211,1,0,1,0.43604697411857907,0.1537493121029181,0.5543225980836554,1
1,0,12.74596258805215,0,0,0,0.7486721752509908,0.9217266694516614,0.32874598834960655,0
0,0,1.1598517683570309,0,0,0,0.8279249545453125,0.757469050723103,0.720433702225778,1
1,1,10.851796914806712,0,0,0,0.771243074033178,0.7317052727231516,0.6437706081012446,0
1,1,14.5835995361648,0,0,0,0.03881294781180211,0.7091807037944047,0.33281836109167195,1
0,0,7.127258594074848,1,1,0,0.1941287704459722,0.20033982109644233,0.7548725289085606,1
1,1,4.289627669943338,1,0,0,0.5366075092637743,0.21100669170752606,0.6486950425330354,1
0,0,10.868194140607343,0,1,1,0.9348220404438012,0.688292998427255,0.6374453787179021,0
0,0,12.439793988218192,0,1,0,0.8349567750521169,0.21972275011039688,0.553427700787068,1
1,0,8.650024425089862,1,1,0,0.8425345083518017,0.43867169680304885,0.011389668088552796,1
1,0,14.538493853586047,1,0,0,0.3032081937596749,0.7820018255939414,0.6965071834768891,1
1,1,1.7233621032114554,0,1,0,0.42944789707870257,0.783952518097841,0.3760417911091565,0
1,0,8.067138376263394,0,1,1,0.4707059473159374,0.45326177252585964,0.9426097101586556,1
0,0,11.0583552625157,0,1,0,0.15737158334991042,0.7921899382752451,0.8179847710772054,0
1,1,13.076966596088505,1,1,1,0.031068130244456316,0.8386217961980568,0.5876944695313122,1
1,1,3.5095785667090604,0,1,0,0.9469028994605169,0.6547757512842602,0.25218198181926943,1
1,0,12.20004874469154,0,1,0,0.24071258566350673,0.22842585230842016,0.20371739327766658,1
0,0,8.737899060059634,1,0,0,0.2399489037236313,0.2740117803855475,0.3403848376775491,1
1,0,6.551751547859485,0,1,0,0.08337905376875954,0.31484115540873536,0.4765679435800185,1
0,1,2.84401040010731,0,0,0,0.9285077519437785,0.116804107733952,0.2960655100389471,1
0,0,13.114140624724774,0,1,0,0.579737114939772,0.2731596203699451,0.5149294953924828,1
1,1,3.201824914516015,0,0,0,0.6670368571253539,0.20951922431253212,0.16537042551318593,1
0,0,5.337030028927389,0,0,1,0.9115768872630525,0.45532874980860216,0.9777128128254999,1
1,0,5.060637447474116,0,1,0,0.3456201689007895,0.9084375478722649,0.10792455496499387,1
1,0,13.19979647867196,0,1,0,0.6215073111380841,0.10448031675395808,0.9319441396543721,0
